                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20260122"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      566                  1.0000000000000001E-005                 -4.9999999999999991E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1417934610876463E-005                  7.9832659084137880E-001                  1.0591828626406753E-001                  9.9999946473479595E-001                  8.8897612557345262E-001                  7.9832659084137880E-001                  1.0591828626406753E-001                  9.9999946473479595E-001                  8.8897612557345262E-001                 -2.0215495438643458E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215495438643458E+001                 -2.0215495438643458E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6470233461886301E+000                  1.3970266816387733E+000                  9.2711980930662352E-001                  2.0580442727661410E+000                  0.0000000000000000E+000                  1.1414959613749373E+001                 -2.1987937322355049E+000                  5.4773548907090985E+000                  5.9362645641503109E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        0                                        2 
                                       5                                      566                  7.4416000000000014E-005                 -4.6832750158095005E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1530819207351091E-005                  7.9832659084137880E-001                  1.0591828626249213E-001                  9.9999946473479595E-001                  8.8897612557337491E-001                  7.9832659084137880E-001                  1.0591828626249213E-001                  9.9999946473479595E-001                  8.8897612557337491E-001                 -2.0215495356605864E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215495356605864E+001                 -2.0215495356605864E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6469585686384476E+000                  1.3967395140018271E+000                  9.2710578058851500E-001                  2.0580723302023585E+000                  0.0000000000000000E+000                  1.1414959643820138E+001                 -2.1987937139863050E+000                  5.4773549022900303E+000                  5.9362645634427658E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        0                                        2 
                                      10                                      566                  2.5958682111999997E-004                 -4.2873687855713758E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328461009359E-005                  7.9832659084137880E-001                  1.0591828625806632E-001                  9.9999946473479595E-001                  8.8897612557315053E-001                  7.9832659084137880E-001                  1.0591828625806632E-001                  9.9999946473479595E-001                  8.8897612557315053E-001                 -2.0215495089783946E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215495089783946E+001                 -2.0215495089783946E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6467782087161309E+000                  1.3959402772841103E+000                  9.2706688207429055E-001                  2.0581501272308071E+000                  0.0000000000000000E+000                  1.1414959720284397E+001                 -2.1987936681092521E+000                  5.4773549322379047E+000                  5.9362645615859677E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999993E-001                  7.1577941855692370E-002                                        0                                        2 
                                      15                                      566                  7.2035107872931814E-004                 -3.8914625553332525E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328461009359E-005                  7.9832659084137880E-001                  9.9811856657999257E-002                  9.9999946473479595E-001                  8.8897612557258321E-001                  7.9832659084137880E-001                  9.9811856657999257E-002                  9.9999946473479595E-001                  8.8897612557258321E-001                 -2.0215494325513742E+001                 -9.8999999999999986E+001                 -3.6123599479677743E+001                 -2.0215494325513742E+001                 -2.0215494325513742E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6463683223917220E+000                  1.3941250449188960E+000                  9.2697903854050046E-001                  2.0583258142983873E+000                  0.0000000000000000E+000                  1.1414959885429708E+001                 -2.1987935690326768E+000                  5.4773549969254400E+000                  5.9362645575749118E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        0                                        2 
                                      20                                      565                  1.8668799962237366E-003                 -3.4955563250951283E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328461009359E-005                  7.9832659084137880E-001                  9.9811620035849966E-002                  9.9999946473479595E-001                  8.8588745899009558E-001                  7.9832659084137880E-001                  9.9811620035849966E-002                  9.9999946473479595E-001                  8.8588745899009558E-001                 -2.0215492239171454E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215492239171454E+001                 -2.0215492239171454E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6456079263092529E+000                  1.3907420968024555E+000                  9.2680835664721917E-001                  2.0586671780849497E+000                  0.0000000000000000E+000                  1.1414960238464456E+001                 -2.1987933572345106E+000                  5.4773551352093985E+000                  5.9362645490003907E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        0                                        3 
                                      25                                      563                  4.7198108322034473E-003                 -3.0996500948570040E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328460943191E-005                  7.9832659084137858E-001                  9.9811617526536195E-002                  9.9999946473479595E-001                  8.8272231987094463E-001                  7.9832659084137858E-001                  9.9811617526536195E-002                  9.9999946473479595E-001                  8.8272231987094463E-001                 -2.0215487033152844E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215487033152844E+001                 -2.0215487033152844E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6446012328853890E+000                  1.3862083399639711E+000                  9.2655486507570528E-001                  2.0591741612279777E+000                  0.0000000000000000E+000                  1.1414961021558993E+001                 -2.1987928874281431E+000                  5.4773554419481272E+000                  5.9362645299805794E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        0                                        5 
                                      30                                      563                  9.0164564298523125E-003                 -3.0839551063304862E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328460943191E-005                  8.0592404819156860E-001                  9.3768259069767088E-002                  9.9999946473479595E-001                  8.7615650638259535E-001                  8.0592404819156860E-001                  9.3768259069767088E-002                  9.9999946473479595E-001                  8.7615650638259535E-001                 -2.0215479731389998E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215479731389998E+001                 -2.0215479731389998E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6439550652820989E+000                  1.3832429043989702E+000                  9.2636448249978487E-001                  2.0595549263798185E+000                  0.0000000000000000E+000                  1.1414962112653720E+001                 -2.1987922328415199E+000                  5.4773558693308217E+000                  5.9362645034801154E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        1                                        3 
                                      35                                      561                  1.2759089644095344E-002                 -3.0682601178039683E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328460943191E-005                  8.1085111114869013E-001                  8.7794054021688925E-002                  9.9999939301985730E-001                  8.7275272822359107E-001                  8.1085111114869013E-001                  8.7794054021688925E-002                  9.9999939301985730E-001                  8.7275272822359107E-001                 -2.0215473663649401E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215473663649401E+001                 -2.0215473663649401E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6436401635071487E+000                  1.3817952337510357E+000                  9.2627045072571779E-001                  2.0597429899279529E+000                  0.0000000000000000E+000                  1.1414963031012459E+001                 -2.1987916818853956E+000                  5.4773562290527140E+000                  5.9362644811751075E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        2                                        3 
                                      40                                      561                  2.0390195015751959E-002                 -2.6723538875658441E+000                  2.9799999999999999E-001                  3.2772722174436922E+001                 -9.8999999999999986E+001                  1.1554328460943191E-005                  8.2038234941923838E-001                  8.1895249564101102E-002                  9.9999939301985730E-001                  8.6569553711501657E-001                  8.2038234941923838E-001                  8.1895249564101102E-002                  9.9999939301985730E-001                  8.6569553711501657E-001                 -2.0215461988311436E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0215461988311436E+001                 -2.0215461988311436E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6433939145482372E+000                  1.3806139385984071E+000                  9.2617230106722614E-001                  2.0599392892449360E+000                  0.0000000000000000E+000                  1.1414964837249414E+001                 -2.1987905982595786E+000                  5.4773569365573538E+000                  5.9362644373055329E-001                  8.7983926070710750E-001                  1.2199081603557349E+000                  7.5967000000000018E-001                  2.4019443575735708E-001                  1.8957858484314102E-005                  5.1592902048295925E-005                  1.8957858484314098E-005                  5.1592902048295925E-005                  2.2638165999999996E-001                  7.1577941855692370E-002                                        2                                        5 
