                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250204"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      704                  1.0000000000000001E-005                 -4.9999999999999991E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.1858264828931131E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.1858264828931131E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778301866630E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778301866630E+000                 -4.2712778309331920E+000                 -1.3036015416173296E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695075706202175E+000                 -9.0937096458399080E-001                 -7.1047462667933131E-002                  4.2791325569750178E+000                  0.0000000000000000E+000                  1.5631018948339278E+001                  8.4761182106977173E-001                  6.6602000014134948E+000                  6.2118705070444025E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861423E-003                  9.3805276451495428E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.5000000000000014E-001                  1.3998510118237453E-001                                        0                                        2 
                                       5                                      704                  7.4416000000000014E-005                 -4.6832750158095005E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778301838172E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778301838172E+000                 -4.2712778309303463E+000                 -1.3036015416166640E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077184930373E+000                 -9.0937037248139485E-001                 -7.1047462362275271E-002                  4.2791325563637024E+000                  0.0000000000000000E+000                  1.5631018948340989E+001                  8.4761182107137456E-001                  6.6602000014135996E+000                  6.2118705070443958E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861423E-003                  9.3805276451495428E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.5000000000000014E-001                  1.3998510118237453E-001                                        0                                        2 
                                      10                                      704                  2.5958682111999997E-004                 -4.2873687855713758E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778301673966E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778301673966E+000                 -4.2712778309139257E+000                 -1.3036015416117431E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077134890716E+000                 -9.0937039269500675E-001                 -7.1047462461150485E-002                  4.2791325565614526E+000                  0.0000000000000000E+000                  1.5631018948348624E+001                  8.4761182107759014E-001                  6.6602000014150047E+000                  6.2118705070443814E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861423E-003                  9.3805276451495428E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.5000000000000014E-001                  1.3998510118237453E-001                                        0                                        2 
                                      15                                      704                  7.2035107872931814E-004                 -3.8914625553332525E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778301170546E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778301170546E+000                 -4.2712778308635837E+000                 -1.3036015415960561E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077108660218E+000                 -9.0937040328000474E-001                 -7.1047462507549258E-002                  4.2791325566542504E+000                  0.0000000000000000E+000                  1.5631018948370702E+001                  8.4761182109488054E-001                  6.6602000014197538E+000                  6.2118705070443370E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861423E-003                  9.3805276451495428E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.5000000000000014E-001                  1.3998510118237453E-001                                        0                                        2 
                                      20                                      704                  1.8668799962237366E-003                 -3.4955563250951283E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778299812122E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778299812131E+000                 -4.2712778307277413E+000                 -1.3036015415532495E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077109788023E+000                 -9.0937040278307724E-001                 -7.1047462484646121E-002                  4.2791325566084444E+000                  0.0000000000000000E+000                  1.5631018948429080E+001                  8.4761182113993716E-001                  6.6602000014329619E+000                  6.2118705070442137E-001                  8.5000496627254196E-001                  1.2966429887659308E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4468833607861423E-003                  9.3805276451495428E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.5000000000000014E-001                  1.3998510118237453E-001                                        0                                        2 
                                      25                                      704                  4.7198108322034473E-003                 -3.0996500948570040E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.4334443701249431E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778296334930E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778296334939E+000                 -4.2712778303800221E+000                 -1.3036015414434251E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077114894156E+000                 -9.0937040073517927E-001                 -7.1047462481922827E-002                  4.2791325566029972E+000                  0.0000000000000000E+000                  1.5631018948577553E+001                  8.4761182125395007E-001                  6.6602000014671150E+000                  6.2118705070438973E-001                  8.5000496627254174E-001                  1.2966429887659312E+000                  6.9999999999999996E-001                  2.7997020236474884E-001                  3.4468833607861405E-003                  9.3805276451495393E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.5000000000000009E-001                  1.3998510118237453E-001                                        0                                        2 
                                      30                                      704                  1.1818815689988481E-002                 -2.7037438646188803E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3241967095524816E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.3241967095524816E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778287587208E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2712778287587208E+000                 -4.2712778295052498E+000                 -1.3036015411671343E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077116371032E+000                 -9.0937040029963323E-001                 -7.1047462559525751E-002                  4.2791325567582028E+000                  0.0000000000000000E+000                  1.5631018948950206E+001                  8.4761182153954806E-001                  6.6602000015534033E+000                  6.2118705070431035E-001                  8.5000496627254174E-001                  1.2966429887659314E+000                  6.9999999999999973E-001                  2.7997020236474884E-001                  3.4468833607861392E-003                  9.3805276451495393E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.4999999999999992E-001                  1.3998510118237453E-001                                        0                                        2 
                                      35                                      704                  2.9483411457712130E-002                 -2.3078376343807561E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.2075606068433472E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.2075606068433472E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778265723506E+000                 -9.8999999999999986E+001                 -2.0169009709486737E+001                 -4.2712778265723497E+000                 -4.2712778273188796E+000                 -1.3036015404769620E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077116716063E+000                 -9.0937040062234309E-001                 -7.1047462789887342E-002                  4.2791325572189267E+000                  0.0000000000000000E+000                  1.5631018949880815E+001                  8.4761182225218068E-001                  6.6602000017694456E+000                  6.2118705070411206E-001                  8.5000496627254141E-001                  1.2966429887659319E+000                  6.9999999999999896E-001                  2.7997020236474879E-001                  3.4468833607861371E-003                  9.3805276451495393E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.4999999999999987E-001                  1.3998510118237453E-001                                        0                                        2 
                                      40                                      704                  7.3438578398454232E-002                 -1.9119314041426323E+000                  5.0000000000000000E-001                  3.2997475914696686E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.1912981650882027E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.1912981650882027E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2712778211232045E+000                 -9.8999999999999986E+001                 -1.9867979713822756E+001                 -4.2712778211232036E+000                 -4.2712778218697336E+000                 -1.3036015387572803E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5695077116979625E+000                 -9.0937040168654670E-001                 -7.1047463374701830E-002                  4.2791325583885556E+000                  0.0000000000000000E+000                  1.5631018952199749E+001                  8.4761182402740842E-001                  6.6602000023083399E+000                  6.2118705070361757E-001                  8.5000496627254107E-001                  1.2966429887659341E+000                  6.9999999999999751E-001                  2.7997020236474884E-001                  3.4468833607861366E-003                  9.3805276451495393E-003                  3.4468833607861414E-003                  9.3805276451495376E-003                  3.4999999999999987E-001                  1.3998510118237453E-001                                        0                                        2 
