teff_gspphot,lum_flame,mass_flame,log_L,log_Teff
6163.269,0.73477054,1.0476485,-0.13384826468512157,3.789811123217636
6515.6025,2.0702798,1.270545,0.31602904467633836,3.813954581265329
5896.65,5.343603,1.3006403,0.7278341850000694,3.770605350674245
6099.283,158.339,3.269489,2.199587897798001,3.7852787846098734
6299.6323,4.7051134,1.3346006,0.6725700950110456,3.7993152010819404
6407.724,1.7731094,1.1812767,0.2487355321889392,3.806703797105762
6099.8525,12.86181,1.6924704,1.1093020897156467,3.7853193335008375
6175.2144,14.434091,1.7058632,1.1593894389881696,3.790652040655669
5816.97,1.3533063,1.0058924,0.13139610357815582,3.7646968240067133
5901.3228,21.129768,1.8208725,1.3248947286248198,3.770949371023428
5571.479,36.123497,2.3423593,1.557789786333862,3.7459704979163018
6420.7637,4.679188,1.356655,0.6701704945878557,3.8075866870984827
6283.2026,221.62114,3.5676203,2.345611184519639,3.798181063638181
5911.5303,5.0021377,1.2896158,0.6991556429176792,3.771699919936522
12349.423,68.38599,2.9893377,1.8349671384320962,4.091646666602157
7731.159,49.212955,2.4657817,1.6920794431008166,3.8882446051180053
5985.801,14.705136,1.724785,1.167469045420879,3.777122274475691
6074.7954,2.8758724,1.151932,0.4587696128633998,3.7835316554148215
5847.595,1.9171877,1.1269484,0.2826646340484885,3.7669772860845496
5973.54,8.318152,1.4827983,0.9200268520902409,3.776231776160065
15095.41,357.40836,4.2882833,2.5531647067018195,4.178844913206711
6464.9224,1.4931743,1.1027353,0.17411050639206682,3.810563316307819
6194.905,1.3969002,1.124439,0.14516537953040312,3.792034650777921
5984.927,5.019248,1.3284006,0.7006386546122475,3.77705885755103
6458.7466,2.9499905,1.2536823,0.4698206174004609,3.810148245933377
6155.225,4.355576,1.3299373,0.6390455961014673,3.7892439328924254
4941.3623,4.6485844,1.1499168,0.6673207204453397,3.6938466974681257
6129.6074,18.767263,1.8199016,1.2734009401402822,3.787432658943562
5918.2354,429.62686,4.277276,2.633091425357066,3.77219223539167
5837.8125,701.9686,4.9793825,2.8463176859877475,3.7662501421211565
18057.22,1491.2545,5.985008,3.1735517672046143,4.256650889300142
18653.365,998.8715,5.664427,2.9995096219292745,4.270757188375695
6114.269,14.23425,1.7038,1.153334589189868,3.7863445417904145
7543.2285,36.89047,2.454481,1.566914188355191,3.87755726359372
15908.899,652.1912,4.864011,2.8143749345845896,4.201640124664179
6342.3247,69.332985,2.501609,1.8409398983254373,3.802248472287178
7993.231,23.680494,2.125216,1.374390757984846,3.9027223640240094
6113.487,4.573729,1.2606769,0.6602704284624021,3.786288993039636
9686.039,39.65457,2.3576903,1.5982932449048917,3.9861462133632872
5610.8813,1.0669535,0.91001886,0.028145492401541183,3.7490310811610787
6127.582,18.741121,1.8110113,1.2727955646496054,3.7872891317412076
6356.655,29.70176,2.0680845,1.4727821845239932,3.80322864124607
6196.408,2.1852996,1.1683828,0.3395109862525043,3.792140005974663
5903.802,5.0679984,1.2838738,0.7048364691018376,3.7711317838167875
5960.1753,7.3988385,1.4545628,0.8691635477535921,3.775259033348135
5821.9795,18.984943,1.8479924,1.278409297561008,3.7650706718941773
5964.9805,3.940653,1.1891626,0.5955681941094272,3.7756090282651638
6005.9946,597.04535,4.2730002,2.7760073202528788,3.7785849373882274
5252.903,158.20538,3.3907137,2.199221248217183,3.7203993812040803
6038.8086,7.80197,1.4698197,0.8922042760373585,3.780951264865623
6147.61,1.2856233,1.133803,0.10911373476472444,3.7887063083689667
6096.3037,7.927428,1.4902034,0.8991323062847844,3.7850665941499138
6357.8516,26.829792,1.9725096,1.4286173057840377,3.8033103867348927
6052.5654,10.766655,1.5849253,1.0320807970134496,3.7819394908367223
6241.823,5.5654683,1.3988734,0.7455017134234749,3.7953114491718014
6323.0996,4.7124414,1.3592017,0.6732459627226293,3.8009300227731613
10473.723,85.61245,2.792526,1.9325369255782352,4.020101083871151
6267.603,3.9570496,1.3028297,0.5973714940040358,3.797101479760541
6138.5146,22.701618,1.8881067,1.3560568115292442,3.788063293117061
6542.1436,2.270289,1.2809491,0.35608114490958287,3.815720072654011
5374.781,0.29893532,0.8943324,-0.524422768885521,3.73036077325198
6342.628,1.3907732,1.16223,0.14325631329950372,3.802269240439729
10924.621,61.077847,2.682441,1.7858837197318067,4.038406379238456
6073.7417,3.6694093,1.2023658,0.564596157331647,3.783456318591472
6038.6196,8.465807,1.4988549,0.9276683633831564,3.780937672293475
6377.3647,2.956368,1.2430503,0.470758492788398,3.804641253535577
6339.1504,3.010482,1.2415061,0.47863603485688727,3.802031055781318
6112.8257,4.6177135,1.3417826,0.6644269841833901,3.7862420125724734
5311.989,87.26249,2.9965012,1.9408276012457042,3.7252571670293424
11047.8125,55.247494,2.6531482,1.7423125834131734,4.043276294923729
4502.8696,0.5253169,0.80580646,-0.27957862725955673,3.653489370276181
5952.1836,1.675979,0.9862493,0.22426857262286296,3.7746763189150228
5191.783,2.7573197,1.0684588,0.44048712370329207,3.7153165320449992
4947.3447,0.28801116,0.820194,-0.5405906836556471,3.6943721703384416
6027.0645,16.269714,1.7854983,1.2113799186828007,3.780105839193844
9242.441,50.280342,2.4210353,1.7013982230355524,3.9657866868939173
6039.74,0.5055706,0.95631397,-0.2962181891343173,3.78101824342317
7078.0884,3.781181,1.387414,0.5776274669472439,3.8499159823467712
6153.958,4.013529,1.2952976,0.6035264053455495,3.789154527915586
6096.2905,4.665787,1.334875,0.668924908732037,3.7850656537943066
6040.433,31.063185,2.1338096,1.4922459831700419,3.78106807153015
6351.59,6.4744596,1.4577048,0.8112035252579644,3.8028824562823216
6035.0933,4.842206,1.2530614,0.6850432615122022,3.7806839884950003
6108.9946,17.145224,1.8112545,1.2341431634858686,3.785969741240826
6044.613,17.915243,1.7495236,1.2532227032553183,3.7813685008386937
6278.1304,2.1126862,1.1987493,0.3248349955241726,3.7978303319776425
5154.192,0.70602995,0.83963466,-0.15117687565662943,3.7121605925205547
6482.621,2.5027425,1.2664921,0.3984161685926941,3.811750631749431
5062.9307,0.42371854,0.80760086,-0.37292253282804894,3.7044019829243537
4522.1797,0.21643478,0.71965617,-0.6646729489795844,3.655347816118091
5505.7935,0.40655923,0.91823167,-0.3908761748219126,3.7408199187368805
6095.2764,128.1292,3.1686933,2.1076481145514645,3.784993404174758
6192.6265,6.3233457,1.4487016,0.8009469255263814,3.7918748869075847
5067.3906,63.126587,2.1512847,1.800212309410744,3.7047843814737424
6098.7275,5.4581923,1.368799,0.7370488324254275,3.7852392288831647
4251.745,0.11100107,0.6711398,-0.9546728347912173,3.6285672096579833
6423.436,2.2233193,1.2632211,0.34700183798918177,3.8077674013800795
5163.402,0.55664295,0.8430391,-0.2544232869916308,3.712935938641118
6333.7095,1.8652505,1.2077861,0.27073716507885187,3.8016581402736236
4778.853,0.38571873,0.79001516,-0.4137292718465677,3.6793236716024587
6062.2324,9.675198,1.5626215,0.985659861487076,3.7826325813392505
6402.963,14.610224,1.7606201,1.1646568744707917,3.8063809922283127
4536.527,0.29611096,0.74721843,-0.5285455177054941,3.656723500006887
5279.547,0.3145017,0.86987364,-0.5023770026873169,3.722596660442849
5698.5205,85.01323,2.147064,1.9294865171129996,3.7557621149550298
5783.6597,1.3612108,0.9878931,0.13392538617883903,3.762202731942082
6547.3643,3.3402028,1.2936001,0.5237728357478361,3.8160665060477217
4377.1143,56.60388,1.335107,1.7528462015917319,3.641187887534099
5933.206,6.5587206,1.3926436,0.8168191304503237,3.7732894272368562
4409.7256,0.18709508,0.70759267,-0.7279376329005527,3.6444115658593326
6367.8906,5.4573393,1.4062979,0.7369809560805287,3.803995593639091
6203.5522,5.197239,1.3861363,0.7157726887286803,3.792640440964917
6474.1533,2.3742414,1.2791005,0.3755248735730947,3.811182978748333
5167.7603,0.74138784,0.905723,-0.12995454140358015,3.7133023612560763
6506.6987,2.0148804,1.2473518,0.30424927223316306,3.813360696705118
5884.2773,4.8602376,1.2890917,0.6866575009179724,3.7696931309185318
6339.954,6.192657,1.4471692,0.7918770258948269,3.8020861068377827
6022.629,0.98623747,1.0423688,-0.006018501394108759,3.7797861110179385
5366.201,0.36027476,0.88211143,-0.44336616245885235,3.7296669358640577
6508.5635,2.4372125,1.2815998,0.38689339687205343,3.8134851463463084
6502.499,1.8895478,1.2482469,0.2763578827646282,3.8130802940790574
6373.4585,6.0735135,1.4421095,0.7834400011602253,3.8043751622986943
6197.8643,5.764382,1.4031819,0.7607527533693864,3.7922420632865563
6262.2,3.9756896,1.3081262,0.5994124697218897,3.796726933850895
6486.7617,1.4425845,1.1663312,0.15914126155664443,3.8120279438257128
6153.8564,7.7312746,1.5119649,0.8882510988489931,3.789147357784817
6439.034,2.513031,1.2649639,0.4001978459526635,3.808820718301225
4446.6104,0.25572962,0.7084809,-0.592218966703632,3.648029079405668
6480.9736,2.0048888,1.2486818,0.30209028973143814,3.811640252374664
5152.107,1.3542391,0.94675887,0.13169534872377536,3.7119848739610366
5753.0317,3.9646575,1.2130855,0.5982056753144505,3.7598967670547268
5202.7935,1.8622541,0.946018,0.2700389391043611,3.716236588996126
5273.371,0.2837289,0.87747616,-0.5470964256729842,3.7220883265343585
5999.1475,2.2565665,1.1288753,0.3534481365078347,3.7780895399918935
6128.221,2.4596114,1.1606208,0.390866497279433,3.787334418724719
5255.1353,0.273861,0.86837876,-0.5624698103555812,3.720583901960259
5035.3423,6.129356,1.3616911,0.7874148464044092,3.702028999010423
6507.0234,16.061405,1.8037903,1.2057835332874842,3.8133823685092674
6108.823,9.9374485,1.6117594,0.9972748909753419,3.7859575418553812
4197.7573,0.13711017,0.6717194,-0.8629303306877146,3.623017325547542
6278.1445,2.229274,1.1999626,0.3481634508825716,3.797831307354853
6509.3423,2.165831,1.2578003,0.33562456557143144,3.81353710993371
6360.959,1.865035,1.2206616,0.27068698636681804,3.803522596310514
6303.995,7.979616,1.514188,0.901981992466811,3.7996158600219063
4957.693,0.4360934,0.82630175,-0.3604204860513399,3.6952796300288235
6327.2354,3.4813795,1.2723513,0.5417513676601718,3.801213992356931
6079.583,10.862254,1.5784763,1.0359199539996629,3.7838737919356156
5928.5146,1.6233778,1.0526011,0.21041960261210096,3.7729458937298137
6155.8164,11.711749,1.6514703,1.068621756244794,3.7892856583238412
5163.0503,0.58114064,0.8353425,-0.23571875266207903,3.712906356096231
5572.32,19.041437,1.9364392,1.2796997201840195,3.7460360485709705
5315.3696,2.3742487,1.0173197,0.3755262088816459,3.725533468230855
6099.0957,137.71608,3.1670022,2.1389846522943397,3.785265447861037
6661.019,2.9370368,1.338511,0.46790938810836685,3.823540672447339
5754.172,9.701118,1.5730144,0.986821787178794,3.759982839399016
4528.2065,0.2044121,0.72140276,-0.6894934000847983,3.6559262237821586
5990.357,6.8377457,1.4132811,0.8349129450799955,3.777452705279126
6034.239,7.9116306,1.474107,0.8982660015255717,3.780622507417624
5798.3,33.588245,2.0954065,1.5261873123642102,3.7633006816940386
4282.5474,0.13586923,0.6766694,-0.8668788858301664,3.6317021785130925
5622.009,2.8241851,1.071952,0.45089315742020153,3.7498915365128322
6094.109,1.570753,1.1286464,0.19610789785301047,3.7849102178018463
5940.755,2.2800002,1.0785306,0.35793488509645927,3.773841642202966
6500.879,2.003935,1.2524672,0.30188363056888995,3.812972082649024
6228.7676,3.796176,1.2919804,0.5793463391759378,3.7944021273229356
5335.944,0.5045915,0.8543177,-0.29706006958179787,3.7272112630714225
5970.8057,58.603466,2.556597,1.7679233023689485,3.776032938743192
5377.0176,0.29139784,0.8917649,-0.535513671782081,3.7305414580077816
6230.433,4.2183137,1.3219985,0.6251388734388136,3.7945182301224154
16826.014,443.8458,4.769212,2.647232114617454,4.225981245932274
6340.873,3.3373773,1.26081,0.5234053076572778,3.802149054882034
6306.6743,52.76204,2.472173,1.7223215788306467,3.7998004029982053
6222.3354,6.3676567,1.4525373,0.8039796412065906,3.7939534170014486
6200.498,14.328662,1.740553,1.156205638188926,3.792426571750903
6337.7236,2.827558,1.2218312,0.4514115221108808,3.801933294871271
5435.4346,1.7888019,0.9663837,0.2525622474983001,3.7352342746110776
6049.7188,2.7073658,1.1744655,0.4325469385147428,3.781735188462963
6033.639,22.744528,1.9697839,1.3568769286743312,3.7805793222463193
5912.465,5.6142936,1.359984,0.7492951203621512,3.771768582861833
4881.7656,4.3624988,1.0601752,0.6397353205051275,3.6885769227521097
13649.42,180.6895,3.595149,2.256932916121792,4.135114197446286
6238.9146,16.150492,1.7720975,1.208185756984797,3.795109040927271
6260.2686,1.3723738,1.1376587,0.1374724183435945,3.7965929672352394
9965.168,70.91886,2.6366029,1.8507617458278,3.9984846247482912
6098.185,21.253765,1.8258896,1.327435874334057,3.785200595375449
6049.9844,7.2511897,1.4343253,0.8604092669512754,3.7817542548173195
5961.0293,5.793742,1.4209253,0.7629591518150872,3.7753212565043723
5818.8228,3.871336,1.2000406,0.5878608661299297,3.7648351318705093
6508.9424,1.8793883,1.2641331,0.2740165188579196,3.8135104283289714
6416.0522,4.0987277,1.3194717,0.6126490668123306,3.807267888642649
6076.453,23.70782,1.9180391,1.3748916212283817,3.7836501430819274
4973.359,0.39464936,0.79943043,-0.4037885971502509,3.696649809743316
5310.4233,0.6973947,0.8510566,-0.15652135746118997,3.7251291405780926
9704.247,20.970055,2.153779,1.3215995695290148,3.9869618419982373
5649.808,0.39738178,0.8912555,-0.4007920492213217,3.752033689242915
6534.4985,2.4345016,1.2858235,0.38641006430846586,3.815212262606677
5244.737,0.26967388,0.87833714,-0.5691611162879897,3.7197237151582727
5854.8804,4.6805973,1.276339,0.6703012777625449,3.7675180279906963
6170.0264,2.6269934,1.1922146,0.4194589816756092,3.790287022274699
6031.3574,1.144602,1.0417138,0.05865450042979196,3.780415064211112
5161.112,0.6785187,0.83808625,-0.16843817866762095,3.7127432836880874
5660.4414,0.40381363,0.9292061,-0.3938190263188597,3.7528502986988457
6283.2437,5.583704,1.4097487,0.7469223876641874,3.798183904457738
6334.8296,2.0667076,1.2071677,0.3152790365260482,3.801734937329165
6293.4277,3.5009387,1.2712567,0.544184506513444,3.7988872473105046
4926.032,46.353645,2.8019567,1.66608389039304,3.6924972287329427
6069.2954,3.6418924,1.2384557,0.5613271103835119,3.7831382756463205
6416.0913,2.1725492,1.2391943,0.33696962035502576,3.8072705352642746
6446.9077,2.276572,1.2666382,0.3572813900750121,3.8093514524869505
6048.4966,8.558165,1.5121608,0.9323806553541218,3.7816474408572147
6131.7144,13.695276,1.7232088,1.1365707889864152,3.787581918297048
6533.3325,2.4181886,1.2869656,0.3834901694549066,3.815134761242106
6111.792,4.3521194,1.3284389,0.6387008016831882,3.7861685656609985
4999.0757,0.338723,0.8205358,-0.4701553128506552,3.698889713236559
6311.4263,4.8520303,1.3665421,0.6859235042888704,3.8001275152223024
5528.7007,47.94295,2.491375,1.680724753295981,3.742623079745796
4888.677,4.7519445,1.0703589,0.676871359691045,3.689191343921295
4831.713,0.4012789,0.78274745,-0.39655367568725264,3.6841011296242367
3961.1995,0.11213724,0.5990524,-0.9502501372648203,3.597826715559383
10808.248,51.02618,2.5882328,1.707793056730844,4.033755301206039
6454.2236,2.919525,1.2829515,0.46531219848285726,3.8098440070183086
5728.3613,0.49015692,0.93884826,-0.3096648616446166,3.7580304020455855
6277.0107,3.9888935,1.3038409,0.6008524411782863,3.7977528689640763
6551.172,4.228392,1.344328,0.6261752424824355,3.8163190019155726
5358.3765,11.574531,1.6161015,1.0635034024339565,3.7290332255334477
5756.709,4.8200703,1.2813314,0.683053372404707,3.760174276547646
4473.3623,0.26824212,0.70921546,-0.5714730272027702,3.6506340733389657
4368.374,0.2322196,0.70220846,-0.6341011273510654,3.64031981357556
6446.2812,3.0597298,1.2646477,0.4856830763017774,3.8093092464050824
4606.7124,0.18351105,0.73239774,-0.7363377798612697,3.6633910998168635
6368.5273,1.8346643,1.2225019,0.2635566102801743,3.804039014842608
5078.4443,0.95194227,0.86679524,-0.02138938835991441,3.7057306935045027
6361.462,3.6819532,1.2918404,0.5660782640400969,3.803556937278245
6313.481,3.2796338,1.2610363,0.5158253536147355,3.8002688778253915
4503.9893,0.17794901,0.7117638,-0.7497044238036199,3.6535973501033974
5143.4,0.51015425,0.8482311,-0.29229849097011906,3.7112503005290636
6341.19,2.4920778,1.209274,0.39656159640738575,3.8021707660737842
5406.5225,2.6720672,1.0433073,0.4268473760423547,3.732918014707404
5906.8135,2.0690408,1.0622824,0.315769054725742,3.771353258787435
5526.5737,0.50832564,0.9422332,-0.29385798388439427,3.742455965960831
6119.0537,24.261354,2.0199523,1.3849150347135468,3.7866842645238825
6391.1104,51.03974,2.4777665,1.7079084533923203,3.8055763196134422
4816.035,33.711792,2.6026192,1.527781838697968,3.682689634448197
6048.646,11.07512,1.6117359,1.0443484405434584,3.7816581679516608
5134.4854,0.88873065,0.8641411,-0.051229841890541146,3.7104969232712777
3934.3367,0.09817742,0.60012645,-1.0079883848913307,3.594871524036505
6286.68,1.4423318,1.1957873,0.15906517878373516,3.7984213547718304
4211.875,0.0907716,0.65485114,-1.042050009326581,3.6244754737157776
4717.0376,0.18853764,0.76126844,-0.7246019334558899,3.6736693380662313
5640.632,3.2101626,1.1103935,0.5065270306897045,3.7513277668796854
6121.1973,387.4298,4.0760674,2.588193022366102,3.786836378015824
16511.873,542.93207,4.9820647,2.734745495390587,4.217796339612129
5494.6455,0.381028,0.9162229,-0.4190431088422757,3.7399396781316314
6537.875,5.54496,1.4189863,0.743898417601151,3.815436612890236
6206.761,3.2896445,1.2569156,0.5171489678495815,3.7928650225918474
4670.363,0.19843307,0.76488316,-0.7023859485039889,3.669350637047956
5647.523,0.50533986,0.9495934,-0.29641644430024877,3.7518580082958524
5724.306,7.799632,1.505697,0.8920741124161752,3.7577228414677855
4948.7817,0.4465055,0.82733226,-0.35017318715631035,3.694498296693271
5467.9307,3.3963294,1.1391203,0.5310098045591928,3.737823001726378
6126.1494,15.259474,1.7117087,1.1835395635772743,3.787187583852275
6031.897,4.235206,1.2781013,0.6268745392210258,3.780453916960929
5606.1333,2.7231617,1.0515213,0.4350734302979914,3.748663419996899
6490.06,2.5436256,1.2863958,0.40545318723577345,3.812248711830949
6008.653,1.2564261,1.1022309,0.09913694950953295,3.7787771242101753
5102.62,0.66521084,0.8312302,-0.17704068231207065,3.7077932269549905
5858.2627,1.2709017,1.0144814,0.10411196062596936,3.767768842695926
6216.7324,25.201185,1.9818683,1.401420962482389,3.7935621735118565
6099.364,215.32787,3.5743465,2.333100244425796,3.7852845521106517
6672.277,12.715737,1.7133487,1.104341536808799,3.8242740677667224
5155.9805,2.9260356,1.0800095,0.4662796057228197,3.712311266175855
9598.523,31.102781,2.250898,1.4927992224338191,3.982204409883325
5784.4155,1.9833533,1.0081353,0.29740008312796634,3.7622594811876073
4824.085,0.6994083,0.82366955,-0.15526921814800476,3.6834149514342798
6011.1934,5.374631,1.3145362,0.7303486527430088,3.7789607008852073
6469.332,2.87202,1.2805872,0.45818745989456455,3.810859439294483
5359.727,2.432789,1.0134171,0.38610444345221306,3.729142669279893
6307.602,1.9017608,1.1974578,0.2791558912696814,3.799864282206494
5498.644,1.1688253,0.8920883,0.06774960362051977,3.7402556029624052
4668.389,0.21625645,0.73557466,-0.6650309305330488,3.669167037072275
6010.223,16.027014,1.7574785,1.2048526162955386,3.7788905861246613
4639.7275,0.21093541,0.74799806,-0.6758505085642655,3.6664924743648872
6396.0596,3.5415697,1.2799381,0.5491957933679303,3.8059125019520152
6469.19,4.1217246,1.3312072,0.6150789702922911,3.810849906549331
7936.458,58.44026,2.5153177,1.7667121394373808,3.89962672229296
6052.9575,8.180944,1.486984,0.9128034198493836,3.7819676245848997
4889.2163,0.35449943,0.79020953,-0.4503844587828997,3.689239250971851
6342.5684,2.3752542,1.2198995,0.3757100946976027,3.8022651594700214
4843.472,5.476591,1.0512539,0.7385103083789153,3.6851567934337095
5861.7793,0.87595177,1.027342,-0.05751980547518041,3.768029462925938
5861.834,0.7022817,0.9923189,-0.1534886482469152,3.7680335155857367
4337.159,0.11469924,0.6837297,-0.9404394597351731,3.6372053436513836
6379.4937,2.4906228,1.2327666,0.3963079594583265,3.804786212887098
5374.928,0.32751393,0.89758754,-0.4847702236310498,3.7303726510225954
6377.907,2.356246,1.2665046,0.3722206302854003,3.8046781822507336
6373.0107,5.164308,1.3875302,0.7130121357461129,3.8043446476414937
6005.728,19.64573,1.8805609,1.293268171049657,3.7785656590694137
6003.002,2.5065715,1.086924,0.39908009738417,3.778368488048331
6254.628,1.1968862,1.146929,0.07805285962819589,3.7962014847166383
6116.4243,4.710321,1.3281119,0.6730505045340685,3.7864976050524186
6264.982,50.38167,2.3362377,1.7022725589493979,3.7969198275549245
5543.9033,1.0640084,0.9612744,0.026945056586141977,3.7438156464517554
5955.413,162.5131,3.1701915,2.210888374720459,3.7749118846099914
6323.6655,17.050539,1.7992057,1.2317381124209374,3.800968889194025
6034.504,2.238326,1.0660552,0.3499233394266572,3.780641579501224
6017.523,4.972975,1.2574701,0.6966162759647127,3.779417758897877
6022.3643,6.161516,1.3995136,0.7896875805786511,3.7797670229625924
6152.2017,13.08734,1.7014806,1.1168513852281128,3.7890305653761196
9952.489,0.39953923,0.9066603,-0.39844057170402225,3.9979317062519213
6083.329,2.5977762,1.1780897,0.41460173361474645,3.784141304712268
9168.401,79.44058,2.6447713,1.900042406306559,3.962293599854415
6003.763,2.797942,1.1222161,0.4468387075321393,3.778423540029638
